2015.10.27 17:49:37;185.68;;;185.7;;;185.68;;;185.7;;;185.69948472;185.7461144;185.76162603;1;1;1;0.98408294
2015.10.27 17:49:37;185.71;;;185.73;;;185.66;;;185.66;;;185.68632314;185.74329097;185.76061482;1;1;1;0.98408294
2015.10.27 17:49:37;185.65;;;185.65;;;185.6;;;185.63;;;185.66754876;185.73957651;185.75931517;1;1;1;0.98408294
2015.10.27 17:49:37;185.62;;;185.64;;;185.61;;;185.64;;;185.65836584;185.73631171;185.75812796;1;1;1;0.98408294
2015.10.27 17:49:37;185.63;;;185.64;;;185.63;;;185.64;;;185.65224389;185.73315395;185.75695255;1;1;1;0.98408294
2015.10.27 17:49:37;185.65;;;185.66;;;185.65;;;185.65;;;185.65149593;185.73042759;185.75588835;1;1;1;0.98408294
2015.10.27 17:49:37;185.64;;;185.65;;;185.61;;;185.62;;;185.64099729;185.72680701;185.75453623;1;1;1;0.98408294
2015.10.27 17:49:37;185.63;;;185.63;;;185.58;;;185.59;;;185.62399819;185.72232154;185.75289905;1;1;1;0.98408294
2015.10.27 17:49:37;185.6;;;185.62;;;185.6;;;185.61;;;185.61933213;185.71863887;185.75147717;1;1;1;0.98408294
2015.10.27 17:49:37;185.6;;;185.63;;;185.6;;;185.62;;;185.61955475;185.7154048;185.75016894;1;1;1;0.98408294
2015.10.27 17:49:37;185.61;;;185.62;;;185.61;;;185.62;;;185.61970317;185.71227678;185.74887373;1;1;1;0.98408294
2015.10.27 17:49:37;185.61;;;185.63;;;185.6;;;185.6;;;185.61313545;185.70859557;185.7473924;1;1;1;0.98408294
2015.10.27 17:49:37;185.59;;;185.6;;;185.57;;;185.58;;;185.6020903;185.70437932;185.7457268;1;1;1;0.98408294
2015.10.27 17:49:37;185.57;;;185.6;;;185.54;;;185.54;;;185.58139353;185.69898984;185.74367977;1;1;1;0.98408294
2015.10.27 17:49:37;185.55;;;185.56;;;185.54;;;185.55;;;185.57092902;185.69410492;185.7417526;1;1;1;0.98408294
2015.10.27 17:49:37;185.56;;;185.56;;;185.51;;;185.52;;;185.55395268;185.68839657;185.73954611;1;1;1;0.98408294
2015.10.27 17:49:37;185.53;;;185.54;;;185.52;;;185.52;;;185.54263512;185.68287537;185.73736157;1;1;1;0.98408294
2015.10.27 17:49:37;185.53;;;185.55;;;185.53;;;185.54;;;185.54175675;185.67819093;185.73539778;1;1;1;0.98408294
2015.10.27 17:49:37;185.55;;;185.56;;;185.55;;;185.55;;;185.5445045;185.67398795;185.73355302;1;1;1;0.98408294
2015.10.27 17:49:37;185.56;;;185.59;;;185.55;;;185.58;;;185.55633633;185.67090638;185.73202513;1;1;1;0.98408294
2015.10.27 17:49:37;185.59;;;185.6;;;185.58;;;185.58;;;185.56422422;185.66792584;185.73051244;1;1;1;0.98408294
2015.10.27 17:49:37;185.59;;;185.6;;;185.57;;;185.59;;;185.57281615;185.66537089;185.72911431;1;1;1;0.98408294
2015.10.27 17:49:37;185.6;;;185.6;;;185.55;;;185.55;;;185.56521077;185.66158824;185.72733208;1;1;1;0.98408294
2015.10.27 17:49:37;185.56;;;185.59;;;185.56;;;185.59;;;185.57347384;185.65924109;185.72596559;1;1;1;0.98408294
2015.10.27 17:49:37;185.6;;;185.62;;;185.6;;;185.6;;;185.5823159;185.65729876;185.7247122;1;1;1;0.98408294
2015.10.27 17:49:37;185.59;;;185.6;;;185.59;;;185.6;;;185.5882106;185.65542011;185.72347128;1;1;1;0.98408294
2015.10.27 17:49:37;185.61;;;185.63;;;185.61;;;185.61;;;185.59547373;185.65393092;185.72234222;1;1;1;0.98408294
2015.10.27 17:49:37;185.6;;;185.61;;;185.6;;;185.61;;;185.60031582;185.65249057;185.72122438;1;1;1;0.98408294
2015.10.27 17:49:37;185.6;;;185.6;;;185.58;;;185.59;;;185.59687721;185.65044169;185.71991867;1;1;1;0.98408294
2015.10.27 17:49:37;185.58;;;185.6;;;185.56;;;185.6;;;185.59791814;185.64878787;185.71872545;1;1;1;0.98408294
2015.10.27 17:49:37;185.59;;;185.6;;;185.56;;;185.58;;;185.59194543;185.64653253;185.71734509;1;1;1;0.98408294
2015.10.27 17:49:37;185.57;;;185.59;;;185.57;;;185.59;;;185.59129695;185.644679;185.71607798;1;1;1;0.98408294
2015.10.27 17:49:37;185.6;;;185.6;;;185.59;;;185.59;;;185.59086463;185.64288625;185.71482347;1;1;1;0.98408294
2015.10.27 17:49:37;185.6;;;185.62;;;185.6;;;185.61;;;185.59724309;185.64180801;185.71378045;1;1;1;0.98408294
2015.10.27 17:49:37;185.6;;;185.61;;;185.58;;;185.59;;;185.59482873;185.64010939;185.71254881;1;1;1;0.98408294
2015.10.27 17:49:37;185.58;;;185.58;;;185.53;;;185.53;;;185.57321915;185.63649924;185.7107324;1;1;1;0.98408294
2015.10.27 17:49:37;185.52;;;185.53;;;185.47;;;185.47;;;185.53881277;185.63104025;185.70833705;1;1;1;0.98408294
