2015.10.13 16:02:27;182.35;182.38;182.34;182.38;182.36631631
2015.10.13 16:02:27;182.39;182.39;182.37;182.37;182.36754421
2015.10.13 16:02:27;182.36;182.39;182.34;182.37;182.3683628
2015.10.13 16:02:27;182.36;182.38;182.36;182.38;182.37224187
2015.10.13 16:02:27;182.37;182.39;182.35;182.39;182.37816125
2015.10.13 16:02:27;182.38;182.39;182.38;182.38;182.37877416
2015.10.13 16:02:27;182.37;182.4;182.36;182.36;182.37251611
2015.10.13 16:02:27;182.35;182.41;182.35;182.41;182.38501074
2015.10.13 16:02:27;182.42;182.42;182.32;182.32;182.36334049
2015.10.13 16:02:27;182.33;182.34;182.31;182.31;182.34556033
2015.10.13 16:02:27;182.3;182.3;182.26;182.27;182.32037355
2015.10.13 16:02:27;182.28;182.28;182.03;182.08;182.24024903
2015.10.13 16:02:27;182.09;182.12;182.02;182.02;182.16683269
2015.10.13 16:02:27;182.01;182.03;181.95;182.02;182.11788846
2015.10.13 16:02:27;182.01;182.06;182.01;182.06;182.09859231
2015.10.13 16:02:27;182.07;182.07;182.04;182.04;182.07906154
2015.10.13 16:02:27;182.03;182.03;181.94;181.97;182.04270769
2015.10.13 16:02:27;181.96;182.01;181.96;182.01;182.03180513
2015.10.13 16:02:27;182.02;182.02;181.98;181.99;182.01787009
2015.10.13 16:02:27;181.98;182.01;181.98;181.99;182.00858006
2015.10.13 16:02:27;182;182.04;181.99;182.03;182.01572004
2015.10.13 16:02:27;182.04;182.05;182.01;182.04;182.02381336
2015.10.13 16:02:27;182.05;182.05;181.99;181.99;182.01254224
2015.10.13 16:02:27;181.98;182.03;181.96;182.01;182.01169483
2015.10.13 16:02:27;182.02;182.02;181.99;181.99;182.00446322
2015.10.13 16:02:27;181.98;181.99;181.94;181.98;181.99630881
2015.10.13 16:02:27;181.97;181.98;181.94;181.95;181.98087254
2015.10.13 16:02:27;181.96;181.98;181.94;181.96;181.97391503
2015.10.13 16:02:27;181.95;182.02;181.95;182.01;181.98594335
2015.10.13 16:02:27;182;182.03;181.99;182.01;181.99396223
2015.10.13 16:02:27;182.02;182.03;181.98;182;181.99597482
2015.10.13 16:02:27;182.01;182.01;182;182.01;182.00064988
2015.10.13 16:02:27;182;182.02;181.98;181.99;181.99709992
2015.10.13 16:02:27;182;182.01;181.98;181.98;181.99139995
2015.10.13 16:02:27;181.97;181.98;181.9;181.91;181.96426663
2015.10.13 16:02:27;181.92;181.92;181.82;181.83;181.91951109
2015.10.13 16:02:27;181.84;181.85;181.83;181.84;181.89300739
2015.10.13 16:02:27;181.85;181.85;181.82;181.83;181.87200493
2015.10.13 16:02:27;181.84;181.9;181.83;181.89;181.87800329
2015.10.13 16:02:27;181.9;181.9;181.83;181.87;181.87533552
2015.10.13 16:02:27;181.86;181.88;181.82;181.82;181.85689035
2015.10.13 16:02:27;181.83;181.88;181.83;181.87;181.86126023
2015.10.13 16:02:27;181.86;181.89;181.86;181.88;181.86750682
2015.10.13 16:02:27;181.89;181.91;181.87;181.88;181.87167121
2015.10.13 16:02:27;181.87;181.91;181.86;181.9;181.88111414
2015.10.13 16:02:27;181.91;181.95;181.91;181.94;181.90074276
2015.10.13 16:02:27;181.95;181.95;181.93;181.94;181.91382851
2015.10.13 16:02:27;181.93;181.96;181.92;181.96;181.92921901
2015.10.13 16:02:27;181.95;181.96;181.95;181.96;181.93947934
2015.10.13 16:02:27;181.94;181.96;181.93;181.93;181.93631956
2015.10.13 16:02:27;181.92;181.93;181.89;181.9;181.92421304
2015.10.13 16:02:27;181.89;181.94;181.89;181.94;181.92947536
2015.10.13 16:02:27;181.93;181.97;181.93;181.97;181.94298357
2015.10.13 16:02:27;181.96;181.96;181.94;181.95;181.94532238
2015.10.13 16:02:27;181.96;182;181.96;181.99;181.96021492
2015.10.13 16:02:27;182;182.01;181.99;182;181.97347661
2015.10.13 16:02:27;181.99;182;181.95;182;181.98231774
2015.10.13 16:02:27;181.99;182;181.97;182;181.98821183
2015.10.13 16:02:27;181.99;182;181.98;182;181.99214122
2015.10.13 16:02:27;182.01;182.06;182.01;182.06;182.01476081
2015.10.13 16:02:27;182.05;182.06;182.03;182.04;182.02317388
2015.10.13 16:02:27;182.05;182.05;182;182;182.01544925
2015.10.13 16:02:27;182.01;182.03;182.01;182.01;182.01363283
2015.10.13 16:02:27;182;182.01;181.98;182;182.00908856
2015.10.13 16:02:27;181.99;182;181.98;181.99;182.0027257
2015.10.13 16:02:27;182;182.01;181.97;181.98;181.99515047
2015.10.13 16:02:27;181.97;181.97;181.94;181.94;181.97676698
2015.10.13 16:02:27;181.95;181.98;181.94;181.98;181.97784465
2015.10.13 16:02:27;181.97;181.99;181.95;181.97;181.97522977
2015.10.13 16:02:27;181.96;181.97;181.9;181.9;181.95015318
2015.10.13 16:02:27;181.91;181.93;181.88;181.93;181.94343545
2015.10.13 16:02:27;181.92;181.93;181.91;181.92;181.93562364
2015.10.13 16:02:27;181.91;181.92;181.91;181.92;181.93041576
2015.10.13 16:02:27;181.93;181.93;181.91;181.92;181.92694384
2015.10.13 16:02:27;181.93;181.95;181.92;181.95;181.93462923
2015.10.13 16:02:27;181.96;181.96;181.9;181.92;181.92975282
2015.10.13 16:02:27;181.91;181.95;181.91;181.95;181.93650188
2015.10.13 16:02:27;181.96;181.98;181.96;181.98;181.95100125
2015.10.13 16:02:27;181.97;181.98;181.97;181.98;181.9606675
2015.10.13 16:02:27;181.97;181.98;181.97;181.98;181.96711167
2015.10.13 16:02:27;181.97;181.98;181.96;181.97;181.96807445
2015.10.13 16:02:27;181.98;181.98;181.92;181.93;181.95538296
2015.10.13 16:02:27;181.94;181.97;181.94;181.97;181.96025531
2015.10.13 16:02:27;181.96;181.98;181.94;181.95;181.95683687
2015.10.13 16:02:27;181.94;181.94;181.92;181.93;181.94789125
2015.10.13 16:02:27;181.94;181.94;181.9;181.91;181.93526083
2015.10.13 16:02:27;181.9;181.91;181.89;181.9;181.92350722
2015.10.13 16:02:27;181.91;181.91;181.9;181.91;181.91900481
2015.10.13 16:02:27;181.92;181.93;181.91;181.92;181.91933654
2015.10.13 16:02:27;181.93;181.95;181.92;181.95;181.9295577
2015.10.13 16:02:27;181.96;181.98;181.96;181.97;181.94303846
2015.10.13 16:02:27;181.96;181.98;181.95;181.97;181.95202564
2015.10.13 16:02:27;181.98;181.98;181.95;181.95;181.95135043
