2016.02.01 06:18:35;1.42453;;;1.42453;;;1.42437;;;1.42444;;;1.42460607;1.42473898;1.42466624;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
2016.02.01 06:18:35;1.42442;;;1.42446;;;1.42424;;;1.42425;;;1.42448738;1.42472295;1.42466209;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
2016.02.01 06:18:35;1.42426;;;1.42433;;;1.42425;;;1.42433;;;1.42443492;1.42471007;1.42465879;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
2016.02.01 06:18:35;1.42439;;;1.42455;;;1.42436;;;1.42436;;;1.42440995;1.42469859;1.42465582;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
2016.02.01 06:18:35;1.42429;;;1.42431;;;1.42429;;;1.42431;;;1.42437663;1.42468585;1.42465238;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
2016.02.01 06:18:35;1.42437;;;1.42437;;;1.42406;;;1.42412;;;1.42429109;1.4246673;1.42464708;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
2016.02.01 06:18:35;1.42406;;;1.42406;;;1.42387;;;1.42387;;;1.42415072;1.42464115;1.42463935;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
2016.02.01 06:18:35;1.42395;;;1.42398;;;1.42387;;;1.4239;;;1.42406715;1.42461685;1.42463199;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
2016.02.01 06:18:35;1.42396;;;1.42419;;;1.42388;;;1.42419;;;1.4241081;1.42460286;1.42462759;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
2016.02.01 06:18:35;1.42416;;;1.42416;;;1.42399;;;1.42404;;;1.4240854;1.42458441;1.42462175;31.36554073;26.9602393;16.30547212;18.8140063;18.45711309;16.43641218;0.00023;0.00024786;0.00224429;0.00225071
